,recipient,award_type,event_key,year
37285,frc7418,14,2019txpas,2019
37286,frc7418,30,2019txpas,2019
37287,frc7418,2,2020txcha,2020
37288,frc7418,27,2020txcha,2020
37289,frc7419,2,2019caelk,2019
37290,frc7419,10,2019casf,2019
37291,frc7419,14,2019casf,2019
37292,frc7419,14,2019casj,2019
37293,frc7419,15,2019casj,2019
37294,frc7421,10,2019mxmo,2019
37295,frc7421,22,2020mxmo,2020
37296,frc7424,10,2019azfl,2019
37297,frc7424,14,2019nvlv,2019
37298,frc7425,1,2019nvlv,2019
37299,frc7426,14,2019azfl,2019
37300,frc7426,10,2019cadm,2019
37301,frc7426,14,2019cadm,2019
37302,frc7426,3,2019cadm,2019
37303,frc7426,2,2019carv,2019
37304,frc7426,11,2019nvlv,2019
37305,frc7426,2,2019nvlv,2019
37306,frc7426,4,2020utwv,2020
37307,frc7427,15,2019gacmp,2019
37308,frc7427,2,2019gacmp,2019
37309,frc7427,10,2019gacol,2019
37310,frc7427,14,2019gadal,2019
37311,frc7427,21,2019gadal,2019
37312,frc7428,15,2019alhu,2019
37313,frc7429,10,2019vagle,2019
37314,frc7429,14,2019vagle,2019
37315,frc7429,14,2019vapor,2019
37316,frc7429,15,2019vapor,2019
37317,frc7429,27,2020vagle,2020
37318,frc7431,15,2019flor,2019
37319,frc7432,10,2019wila,2019
37320,frc7432,14,2019wila,2019
37321,frc7433,14,2019ausc,2019
37322,frc7433,20,2019ausc,2019
37323,frc7433,14,2019ausp,2019
37324,frc7433,15,2019ausp,2019
37325,frc7433,2,2019ausp,2019
37326,frc7433,68,2019ausp,2019
37327,frc7435,15,2019mosl,2019
37328,frc7435,4,2020cmptx,2020
37329,frc7435,4,2020mosl,2020
37330,frc7438,14,2019macma,2019
37331,frc7438,15,2019macma,2019
37332,frc7438,10,2019marea,2019
37333,frc7438,14,2019marea,2019
37334,frc7438,2,2019marea,2019
37335,frc7439,22,2019tuis2,2019
37336,frc7439,30,2020tuis2,2020
37337,frc7443,10,2019ncash,2019
37338,frc7443,10,2019nccmp,2019
37339,frc7443,22,2019ncpem,2019
37340,frc7443,18,2020ncpem,2020
37341,frc7443,22,2020ncpem,2020
37342,frc7444,16,2019tuis,2019
37343,frc7444,4,2020nysu,2020
37344,frc7446,10,2019alhu,2019
37345,frc7446,14,2019alhu,2019
37346,frc7447,10,2019caoc,2019
37347,frc7447,14,2019caoc,2019
37348,frc7448,14,2019orlak,2019
37349,frc7448,15,2019orlak,2019
37350,frc7448,14,2019orwil,2019
37351,frc7448,30,2020orore,2020
37352,frc7449,10,2019gafor,2019
37353,frc7449,14,2019gafor,2019
37354,frc7449,14,2019gagai,2019
37355,frc7449,17,2019gagai,2019
37356,frc7449,17,2020gadal,2020
37357,frc7451,10,2019gacmp,2019
37358,frc7451,10,2019gadal,2019
37359,frc7451,29,2019gafor,2019
37360,frc7451,10,2019hop,2019
37361,frc7451,30,2020gadal,2020
37362,frc7454,14,2019incmp,2019
37363,frc7454,14,2019inmis,2019
37364,frc7455,14,2019cala,2019
37365,frc7455,15,2019cala,2019
37366,frc7456,4,2019oncmp,2019
37367,frc7456,15,2019onham,2019
37368,frc7456,10,2019onto1,2019
37369,frc7456,29,2020onbar,2020
37370,frc7457,15,2019incmp,2019
37371,frc7457,1,2019ingre,2019
37372,frc7457,14,2019ingre,2019
37373,frc7457,21,2019ingre,2019
37374,frc7457,1,2019inwla,2019
37375,frc7457,10,2019inwla,2019
37376,frc7457,14,2019inwla,2019
37377,frc7457,14,2019tes,2019
37378,frc7457,2,2020inblo,2020
37379,frc7458,10,2019nyny,2019
37380,frc7458,17,2019tuis2,2019
37381,frc7458,4,2020caav,2020
37382,frc7459,10,2019arli,2019
37383,frc7460,10,2019ohmv,2019
37384,frc7460,15,2019paca,2019
37385,frc7460,4,2020ohmv,2020
37386,frc7461,10,2019pncmp,2019
37387,frc7461,10,2019waamv,2019
37388,frc7461,14,2019waamv,2019
37389,frc7461,15,2019wasno,2019
37390,frc7462,2,2019bc,2019
37391,frc7462,15,2019dar,2019
37392,frc7462,10,2019mawne,2019
37393,frc7462,10,2019necmp,2019
37394,frc7462,4,2019necmp,2019
37395,frc7464,10,2019okok,2019
37396,frc7464,4,2020okok,2020
37397,frc7465,15,2019gal,2019
37398,frc7465,10,2019ilpe,2019
37399,frc7466,13,2019tuis,2019
37400,frc7466,4,2019tuis,2019
37401,frc7466,13,2020tuis,2020
37402,frc7470,10,2019gaalb,2019
37403,frc7470,15,2019gacol,2019
37404,frc7470,18,2020gadal,2020
37405,frc7472,27,2019mosl,2019
37406,frc7473,15,2019okok,2019
37407,frc7475,10,2019onwat,2019
37408,frc7476,15,2019oncmp2,2019
37409,frc7476,10,2019onnob,2019
37410,frc7476,14,2019onnob,2019
37411,frc7476,22,2019onto1,2019
37412,frc7477,10,2019inmis,2019
37413,frc7477,15,2019inwla,2019
37414,frc7478,15,2019casf,2019
37415,frc7480,10,2019oncmp,2019
37416,frc7480,15,2019onto3,2019
37417,frc7480,1,2019onwin,2019
37418,frc7480,10,2019onwin,2019
37419,frc7480,14,2019onwin,2019
37420,frc7480,4,2020oncmp,2020
37421,frc7480,18,2020onosh,2020
37422,frc7480,20,2020onosh,2020
37423,frc7481,1,2019tuis,2019
37424,frc7484,17,2019alhu,2019
37425,frc7485,15,2019code,2019
37426,frc7486,14,2019ohmv,2019
37427,frc7486,15,2019ohmv,2019
37428,frc7486,5,2020ohmv,2020
37429,frc7489,14,2019scmb,2019
37430,frc7489,15,2019scmb,2019
37431,frc7491,15,2019micmp4,2019
37432,frc7491,14,2019miket,2019
37433,frc7491,16,2019miket,2019
37434,frc7491,2,2019miket,2019
37435,frc7491,10,2019mimar,2019
37436,frc7491,14,2019mimar,2019
37437,frc7491,2,2019mimar,2019
37438,frc7492,15,2019ftcmp,2019
37439,frc7492,14,2019txcha,2019
37440,frc7492,10,2019txdel,2019
37441,frc7492,4,2020ftcmp,2020
37442,frc7492,2,2020txdel,2020
37443,frc7492,21,2020txdel,2020
37444,frc7494,10,2019ftcmp,2019
37445,frc7494,15,2019txcha,2019
37446,frc7494,2,2019txcha,2019
37447,frc7494,10,2019txpas,2019
37448,frc7494,18,2019txpas,2019
37449,frc7494,18,2020txcha,2020
37450,frc7494,9,2020txcha,2020
37451,frc7495,14,2019mishe,2019
37452,frc7495,15,2019mishe,2019
37453,frc7497,13,2019hiho,2019
37454,frc7498,1,2019bcvi,2019
37455,frc7498,14,2019bcvi,2019
37456,frc7498,15,2019bcvi,2019
37457,frc7498,14,2019roe,2019
37458,frc7498,14,2019wimi,2019
37459,frc7498,15,2019wimi,2019
37460,frc7498,2,2019wimi,2019
37461,frc7498,1,2020bcvi,2020
37462,frc7498,21,2020bcvi,2020
37463,frc7499,1,2019gaalb,2019
37464,frc7499,14,2019gaalb,2019
37465,frc7499,15,2019gaalb,2019
37466,frc7500,10,2019flor,2019
37467,frc7501,1,2019mijac,2019
37468,frc7501,10,2019mijac,2019
37469,frc7502,15,2019ingre,2019
37470,frc7502,15,2019inmis,2019
37471,frc7502,2,2019inmis,2019
37472,frc7503,10,2019txgre,2019
37473,frc7503,14,2019txgre,2019
37474,frc7503,14,2019txpla,2019
37475,frc7503,15,2019txpla,2019
37476,frc7503,22,2020txpla,2020
37477,frc7504,14,2019nysu,2019
37478,frc7504,15,2019nysu,2019
37479,frc7510,10,2019txcha,2019
37480,frc7510,15,2019txgre,2019
37481,frc7511,14,2019txaus,2019
37482,frc7511,15,2019txaus,2019
37483,frc7513,15,2019ksla,2019
37484,frc7514,10,2019gacmp,2019
37485,frc7514,14,2019gacmp,2019
37486,frc7514,4,2019gacmp,2019
37487,frc7514,27,2019gafor,2019
37488,frc7514,10,2019gagai,2019
37489,frc7514,9,2020gadal,2020
37490,frc7515,10,2019paca,2019
37491,frc7520,1,2019onto1,2019
37492,frc7521,10,2019ftcmp,2019
37493,frc7521,14,2019ftcmp,2019
37494,frc7521,1,2019txdel,2019
37495,frc7521,14,2019txdel,2019
37496,frc7521,10,2019txsan,2019
37497,frc7521,14,2019txsan,2019
37498,frc7521,17,2020txdel,2020
37499,frc7522,14,2019nyli2,2019
37500,frc7522,14,2019nyny,2019
37501,frc7522,15,2019nyny,2019
37502,frc7523,10,2019ausc,2019
37503,frc7523,15,2019dal,2019
37504,frc7524,15,2019caoc,2019
37505,frc7525,10,2019tnkn,2019
37506,frc7525,14,2019tnkn,2019
37507,frc7527,16,2019ausc,2019
37508,frc7528,2,2019caelk,2019
37509,frc7528,10,2019camb,2019
37510,frc7529,15,2019cada,2019
37511,frc7529,10,2019ndgf,2019
37512,frc7529,4,2019ndgf,2019
37513,frc7530,10,2019mndu2,2019
37514,frc7530,14,2019mndu2,2019
37515,frc7531,10,2019iacf,2019
37516,frc7531,15,2019tes,2019
37517,frc7532,15,2019ndgf,2019
37518,frc7533,15,2019txelp,2019
37519,frc7534,10,2019txama,2019
37520,frc7534,14,2019txama,2019
37521,frc7534,15,2019txdls,2019
37522,frc7534,2,2020txgre,2020
37523,frc7535,10,2019txdls,2019
37524,frc7535,14,2019txdls,2019
37525,frc7536,2,2020tuis2,2020
37526,frc7538,15,2019gagai,2019
37527,frc7538,30,2020gagai,2020
37528,frc7539,10,2019cur,2019
37529,frc7539,14,2019nyli,2019
37530,frc7539,3,2019nyli,2019
37531,frc7539,4,2019nyli,2019
37532,frc7539,10,2019nysu,2019
37533,frc7539,4,2020ausc,2020
37534,frc7539,4,2020cmpmi,2020
37535,frc7540,30,2019txelp,2019
37536,frc7541,14,2019iacf,2019
37537,frc7544,15,2019tuis2,2019
37538,frc7546,2,2019mxmo,2019
37539,frc7548,15,2019hiho,2019
37540,frc7553,14,2019micmp3,2019
37541,frc7553,15,2019micmp3,2019
37542,frc7553,10,2019miliv,2019
37543,frc7553,14,2019miliv,2019
37544,frc7553,2,2019miliv,2019
37545,frc7553,14,2019mimil,2019
37546,frc7553,15,2019mimil,2019
37547,frc7553,2,2020mimil,2020
37548,frc7554,10,2019iscmp,2019
37549,frc7554,10,2019isde1,2019
37550,frc7554,14,2019isde1,2019
37551,frc7554,14,2019isde3,2019
37552,frc7554,15,2019isde3,2019
37553,frc7554,2,2019isde3,2019
37554,frc7554,10,2019tes,2019
37555,frc7554,30,2020isde1,2020
37556,frc7558,14,2019oncmp1,2019
37557,frc7558,15,2019oncmp1,2019
37558,frc7558,21,2019onnyo,2019
37559,frc7558,10,2019onto3,2019
37560,frc7558,21,2020onto3,2020
37561,frc7563,15,2019nytr,2019
37562,frc7563,4,2019nytr,2019
37563,frc7563,4,2020casf,2020
37564,frc7564,15,2019onosh,2019
37565,frc7565,10,2019nytr,2019
37566,frc7565,10,2019roe,2019
37567,frc7566,15,2019nvlv,2019
37568,frc7567,10,2019carv,2019
37569,frc7567,10,2019nvlv,2019
37570,frc7575,14,2019flwp,2019
37571,frc7575,30,2019flwp,2019
37572,frc7575,27,2020tuis,2020
37573,frc7576,21,2020tuis,2020
37574,frc7583,1,2019ausc,2019
37575,frc7585,10,2019tuis,2019
37576,frc7587,14,2019mrcmp,2019
37577,frc7587,15,2019mrcmp,2019
37578,frc7587,10,2019njbri,2019
37579,frc7587,14,2019njbri,2019
37580,frc7587,14,2019njski,2019
37581,frc7587,15,2019njski,2019
37582,frc7589,10,2019cafr,2019
37583,frc7590,14,2019qcqc,2019
37584,frc7590,15,2019qcqc,2019
37585,frc7590,2,2019qcqc,2019
37586,frc7590,68,2019qcqc,2019
37587,frc7591,14,2019abca,2019
37588,frc7591,4,2019abca,2019
37589,frc7593,2,2019ausc,2019
37590,frc7594,14,2019nyro,2019
37591,frc7594,15,2019nyro,2019
37592,frc7595,27,2019caln,2019
37593,frc7597,14,2019micen,2019
37594,frc7597,15,2019micen,2019
37595,frc7597,10,2019mitry,2019
37596,frc7598,14,2019mibg,2019
37597,frc7598,10,2019micmp,2019
37598,frc7598,27,2019miliv,2019
37599,frc7598,10,2019mimil,2019
37600,frc7598,27,2020mimil,2020
37601,frc7599,1,2019paben,2019
37602,frc7599,15,2019paben,2019
37603,frc7602,10,2019mimus,2019
37604,frc7603,14,2019onto3,2019
37605,frc7603,20,2019onto3,2019
37606,frc7603,2,2020onosh,2020
37607,frc7605,17,2019arc,2019
37608,frc7605,10,2019qcmo,2019
37609,frc7605,14,2019qcmo,2019
37610,frc7605,27,2020qcsh,2020
37611,frc7607,10,2019caav,2019
37612,frc7607,15,2019caln,2019
37613,frc7608,10,2019ilch,2019
37614,frc7609,15,2019ilch,2019
37615,frc7611,15,2019nyli,2019
37616,frc7614,15,2019onnyo,2019
37617,frc7614,10,2019onosh,2019
37618,frc7615,15,2019qcmo,2019
37619,frc7616,20,2020txcha,2020
37620,frc7617,10,2019arc,2019
37621,frc7617,10,2019incmp,2019
37622,frc7617,10,2019ingre,2019
37623,frc7619,27,2020mndu2,2020
37624,frc7620,15,2019azfl,2019
37625,frc7620,10,2019azpx,2019
37626,frc7620,14,2019azpx,2019
37627,frc7621,1,2019txsan,2019
37628,frc7621,0,2020txnew,2020
37629,frc7623,10,2019onham,2019
37630,frc7623,14,2019onham,2019
37631,frc7626,10,2019casd,2019
37632,frc7626,14,2019casd,2019
37633,frc7627,14,2019wamou,2019
37634,frc7627,15,2019wamou,2019
37635,frc7627,14,2019wasno,2019
37636,frc7635,10,2019nyro,2019
37637,frc7636,4,2020chta,2020
37638,frc7637,15,2019tuis,2019
37639,frc7638,10,2019milsu,2019
37640,frc7645,10,2019caln,2019
37641,frc7645,14,2019caln,2019
37642,frc7645,14,2019dal,2019
37643,frc7649,15,2019txama,2019
37644,frc7649,10,2019txelp,2019
37645,frc7650,10,2019cave,2019
37646,frc7650,2,2019cave,2019
37647,frc7651,1,2019nytr,2019
37648,frc7651,14,2019nytr,2019
37649,frc7651,4,2020nytr,2020
37650,frc7653,10,2019mxto,2019
37651,frc7653,15,2019new,2019
37652,frc7656,1,2019mibel,2019
37653,frc7656,10,2019mibel,2019
37654,frc7656,14,2019micmp4,2019
37655,frc7656,10,2019micmp,2019
37656,frc7656,14,2019mijac,2019
37657,frc7656,15,2019mijac,2019
37658,frc7657,30,2019inmis,2019
37659,frc7657,1,2020inblo,2020
37660,frc7658,15,2019micmp2,2019
37661,frc7658,14,2019mifor,2019
37662,frc7658,15,2019mifor,2019
37663,frc7658,10,2019migul,2019
37664,frc7658,14,2019migul,2019
37665,frc7659,15,2019onlon,2019
37666,frc7659,10,2019onnyo,2019
37667,frc7660,14,2019micmp1,2019
37668,frc7660,10,2019mike2,2019
37669,frc7660,14,2019mike2,2019
37670,frc7660,1,2019milin,2019
37671,frc7660,14,2019milin,2019
37672,frc7660,15,2019milin,2019
37673,frc7660,14,2019miwrc,2019
37674,frc7660,2,2019miwrc,2019
37675,frc7660,22,2020mimil,2020
37676,frc7661,10,2019lake,2019
37677,frc7661,14,2019lake,2019
37678,frc7662,14,2019mokc3,2019
37679,frc7662,15,2019mokc3,2019
37680,frc7663,1,2018mttd,2018
37681,frc7663,10,2019cada,2019
37682,frc7663,14,2019cada,2019
37683,frc7663,1,2019cafr,2019
37684,frc7663,15,2019cafr,2019
37685,frc7664,14,2019onbar,2019
37686,frc7664,15,2019onbar,2019
37687,frc7664,2,2019onbar,2019
37688,frc7664,14,2019onwat,2019
37689,frc7665,10,2019milan,2019
37690,frc7667,14,2019camb,2019
37691,frc7667,17,2019camb,2019
37692,frc7667,4,2019camb,2019
37693,frc7667,10,2019casj,2019
37694,frc7667,4,2020camb,2020
37695,frc7670,14,2019paca,2019
37696,frc7671,15,2019ncpem,2019
